visit_date,device_category,page_type,event_category,event_action,count_events,holiday,weekend,day_off
2022-07-26,tablet,Other Consumer Pages,Engagement,Navigate-HeaderMenu to PLP,3,0,0,0
2022-07-26,desktop,LDP,Engagement,Navigate-HeaderMenu to PLP,35,0,0,0
2022-07-26,mobile,SRP,Engagement,Navigate-HeaderMenu to PLP,8,0,0,0
2022-07-26,desktop,SRP,Engagement,Navigate-HeaderMenu to PLP,174,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Navigate-HeaderMenu to PLP,73,0,0,0
2022-07-26,tablet,SRP,Engagement,Navigate-HeaderMenu to PLP,1,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Navigate-HeaderMenu to PLP,154,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-HeaderMenu to PLP,110,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-HeaderMenu to PLP,23,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Upgrade Pro Account Result,3,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Upgrade Pro Account Result,4,0,0,0
2022-07-26,tablet,SellerNet,undefined,click-boost-hour-selection,43,0,0,0
2022-07-26,mobile,SellerNet,undefined,click-boost-hour-selection,778,0,0,0
2022-07-26,desktop,SellerNet,undefined,click-boost-hour-selection,5474,0,0,0
2022-07-26,tablet,SellerNet,Pro Account,Click-Buy Pro Account Topup,1,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Buy Pro Account Topup,8,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Buy Pro Account Topup,13,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-FAQ Make Question PDP,1,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-More Info Pro Account,6,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-More Info Pro Account,26,0,0,0
2022-07-26,tablet,SRP,Engagement,Navigate From Ad SRP to LDP,8,0,0,0
2022-07-26,desktop,SRP,Engagement,Navigate From Ad SRP to LDP,189,0,0,0
2022-07-26,mobile,SRP,Engagement,Navigate From Ad SRP to LDP,344,0,0,0
2022-07-26,mobile,LDP,Conversion,Click Request Contact button,678,0,0,0
2022-07-26,desktop,LDP,Conversion,Click Request Contact button,261,0,0,0
2022-07-26,tablet,LDP,Conversion,Click Request Contact button,14,0,0,0
2022-07-26,desktop,SellerNet,Listing Management,Click-Confirm Up Listing LMP,17409,0,0,0
2022-07-26,mobile,SellerNet,Listing Management,Click-Confirm Up Listing LMP,5141,0,0,0
2022-07-26,tablet,SellerNet,Listing Management,Click-Confirm Up Listing LMP,139,0,0,0
2022-07-26,tablet,SellerNet,Listing Management,Click-Listing Detail Tab LMP,4,0,0,0
2022-07-26,desktop,SellerNet,Listing Management,Click-Listing Detail Tab LMP,340,0,0,0
2022-07-26,mobile,SellerNet,Listing Management,Click-Listing Detail Tab LMP,118,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Project Layout Tab PDP,53,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-Project Layout Tab PDP,76,0,0,0
2022-07-26,desktop,B2B,Engagement,Display-Relative Project PDP,1931,0,0,0
2022-07-26,tablet,B2B,Engagement,Display-Relative Project PDP,49,0,0,0
2022-07-26,mobile,B2B,Engagement,Display-Relative Project PDP,477,0,0,0
2022-07-26,tablet,SellerNet,Pro Account,Click-Auto Extend Pro Account,1,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Auto Extend Pro Account,3,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account,19,0,0,0
2022-07-26,mobile,SellerNet,Listing Management,Click-Request Contact Tab LMP,108,0,0,0
2022-07-26,desktop,SellerNet,Listing Management,Click-Request Contact Tab LMP,667,0,0,0
2022-07-26,tablet,SellerNet,Listing Management,Click-Request Contact Tab LMP,4,0,0,0
2022-07-26,tablet,B2B,Engagement,Click-Show Payment Result PDP,1,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Show Payment Result PDP,47,0,0,0
2022-07-26,desktop,Legacy,Engagement,Click-Switch to New SellerNet,231,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Click-Switch to New SellerNet,24,0,0,0
2022-07-26,mobile,Legacy,Engagement,Click-Switch to New SellerNet,6,0,0,0
2022-07-26,tablet,Legacy,Engagement,Click-Switch to New SellerNet,9,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-View Detail Payment PDP,23,0,0,0
2022-07-26,tablet,B2B,Engagement,Click-View Detail Payment PDP,12,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-View Detail Payment PDP,48,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-View Layout Picture PDP,13,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-View Layout Picture PDP,30,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Navigate -Company Page to PDP,8,0,0,0
2022-07-26,tablet,Other Consumer Pages,Engagement,Navigate -Company Page to PDP,4,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Navigate -Company Page to PDP,3,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,488,0,0,0
2022-07-26,tablet,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,4,0,0,0
2022-07-26,desktop,SRP,Engagement,Navigate-Saved Listing to LDP,21,0,0,0
2022-07-26,desktop,LDP,Engagement,Navigate-Saved Listing to LDP,27,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Navigate-Saved Listing to LDP,158,0,0,0
2022-07-26,desktop,SellerNet,Listing Creation,Click-Address Detail Input LCP,636,0,0,0
2022-07-26,tablet,SellerNet,Listing Creation,Click-Address Detail Input LCP,8,0,0,0
2022-07-26,mobile,SellerNet,Listing Creation,Click-Address Detail Input LCP,144,0,0,0
2022-07-26,tablet,SellerNet,Pro Account,Click-Buy Pro Account Duration,1,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Buy Pro Account Duration,10,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Buy Pro Account Duration,27,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-Project Position Tab PDP,39,0,0,0
2022-07-26,tablet,B2B,Engagement,Click-Project Position Tab PDP,1,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Project Position Tab PDP,26,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-Relevant Project Tab PDP,13,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Relevant Project Tab PDP,14,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Click-Simmilar Company Profile,4,0,0,0
2022-07-26,tablet,Other Consumer Pages,Engagement,Click-Simmilar Company Profile,3,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Click-Simmilar Company Profile,7,0,0,0
2022-07-26,desktop,LDP,Engagement,Click-Utility Tool Page on LDP,14,0,0,0
2022-07-26,desktop,SRP,Engagement,Click-Utility Tool Page on SRP,18,0,0,0
2022-07-26,desktop,B2B,Engagement,Add-Custom Location Insight PDP,3,0,0,0
2022-07-26,desktop,SellerNet,Listing Creation,Click-City Address Dropdown LCP,7022,0,0,0
2022-07-26,tablet,SellerNet,Listing Creation,Click-City Address Dropdown LCP,42,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Group Listing LMP Compact,7,0,0,0
2022-07-26,desktop,SellerNet,Listing Creation,Click-Ward Address Dropdown LCP,7635,0,0,0
2022-07-26,tablet,SellerNet,Listing Creation,Click-Ward Address Dropdown LCP,53,0,0,0
2022-07-26,tablet,B2B,Engagement,Navigate-PDP to Company Profile,1,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PDP to Company Profile,17,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PDP to Company Profile,21,0,0,0
2022-07-26,mobile,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,435,0,0,0
2022-07-26,desktop,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,525,0,0,0
2022-07-26,tablet,SellerNet,Listing Management,Click-Confirm Delete Listing LMP,5,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Date Options on Market LPI,2,0,0,0
2022-07-26,mobile,LDP,Engagement,Click-Listing from Same User LDP,2392,0,0,0
2022-07-26,tablet,LDP,Engagement,Click-Listing from Same User LDP,68,0,0,0
2022-07-26,desktop,LDP,Engagement,Click-Listing from Same User LDP,2562,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-Project Layout Section PDP,29,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Project Layout Section PDP,35,0,0,0
2022-07-26,desktop,SRP,Engagement,Navigate-SRP Project Info to PDP,11,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-Collapse Payment Result PDP,8,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,3,0,0,0
2022-07-26,desktop,LDP,Engagement,Click-Listing in same area in LDP,10297,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Click-Listing in same area in LDP,5,0,0,0
2022-07-26,tablet,LDP,Engagement,Click-Listing in same area in LDP,496,0,0,0
2022-07-26,mobile,LDP,Engagement,Click-Listing in same area in LDP,15848,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PLP to Project News List,2,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Performance Result Field LPI,5,0,0,0
2022-07-26,desktop,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,3816,0,0,0
2022-07-26,tablet,SellerNet,Listing Creation,Click-Project Address Dropdown LCP,18,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Click-Recent viewed listing in LDP,4,0,0,0
2022-07-26,mobile,LDP,Engagement,Click-Recent viewed listing in LDP,4073,0,0,0
2022-07-26,desktop,LDP,Engagement,Click-Recent viewed listing in LDP,3578,0,0,0
2022-07-26,tablet,LDP,Engagement,Click-Recent viewed listing in LDP,143,0,0,0
2022-07-26,desktop,SellerNet,Engagement,Click-Switch back to Old SellerNet,949,0,0,0
2022-07-26,mobile,SellerNet,Engagement,Click-Switch back to Old SellerNet,48,0,0,0
2022-07-26,tablet,SellerNet,Engagement,Click-Switch back to Old SellerNet,17,0,0,0
2022-07-26,mobile,B2B,Engagement,Click-View Bank Payment Policy PDP,3,0,0,0
2022-07-26,desktop,B2B,Engagement,Click-View Bank Payment Policy PDP,3,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-View Performance Insight LMP,589,0,0,0
2022-07-26,tablet,SellerNet,Pro Account,Click-View Performance Insight LMP,10,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-View Performance Insight LMP,209,0,0,0
2022-07-26,mobile,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,20,0,0,0
2022-07-26,desktop,SellerNet,Listing Management,Click-Confirm Unpublish Listing LMP,131,0,0,0
2022-07-26,desktop,SellerNet,Listing Creation,Click-District Address Dropdown LCP,7848,0,0,0
2022-07-26,tablet,SellerNet,Listing Creation,Click-District Address Dropdown LCP,50,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Performance Detail Result LPI,1,0,0,0
2022-07-26,desktop,LDP,Engagement,Display-Listing in same area in LDP,66225,0,0,0
2022-07-26,tablet,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,1,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,35,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Display-Listing in same area in LDP,16,0,0,0
2022-07-26,tablet,LDP,Engagement,Display-Listing in same area in LDP,2371,0,0,0
2022-07-26,mobile,LDP,Engagement,Display-Listing in same area in LDP,82491,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Change Page Option LMP Compact,43,0,0,0
2022-07-26,desktop,LDP,Engagement,Display-Recent viewed listing in LDP,42081,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,9,0,0,0
2022-07-26,tablet,LDP,Engagement,Display-Recent viewed listing in LDP,1450,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Display-Recent viewed listing in LDP,25,0,0,0
2022-07-26,mobile,LDP,Engagement,Display-Recent viewed listing in LDP,43815,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PLP Featured Project To PDP,30,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PLP Featured Project To PDP,3,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PLP to Project News Article,3,0,0,0
2022-07-26,tablet,B2B,Engagement,Navigate-PLP to Project News Article,2,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PLP to Project News Article,2,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PLP to Project Reviews List,2,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PLP to Project Reviews List,2,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Accept,4,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Upgrade Pro Account Form Accept,3,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Cancel,4,0,0,0
2022-07-26,tablet,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,6,0,0,0
2022-07-26,desktop,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,51,0,0,0
2022-07-26,mobile,Other Consumer Pages,Engagement,Navigate-Home Featured Project to PDP,25,0,0,0
2022-07-26,mobile,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,60,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,55,0,0,0
2022-07-26,tablet,B2B,Engagement,Navigate-PDP Relevant Projects to PDP,3,0,0,0
2022-07-26,tablet,B2B,Engagement,Navigate-PLP to Project Review Article,1,0,0,0
2022-07-26,desktop,B2B,Engagement,Navigate-PLP to Project Review Article,4,0,0,0
2022-07-26,mobile,SRP,Search,Click-Apply Filter Multisearch Consumer,4,0,0,0
2022-07-26,desktop,SRP,Search,Click-Apply Filter Multisearch Consumer,4646,0,0,0
2022-07-26,desktop,LDP,Search,Click-Apply Filter Multisearch Consumer,125,0,0,0
2022-07-26,tablet,LDP,Search,Click-Apply Filter Multisearch Consumer,1,0,0,0
2022-07-26,tablet,SRP,Search,Click-Apply Filter Multisearch Consumer,83,0,0,0
2022-07-26,tablet,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,19,0,0,0
2022-07-26,desktop,Other Consumer Pages,Search,Click-Apply Filter Multisearch Consumer,665,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Upgrade Pro Account Form Duration,2,0,0,0
2022-07-26,desktop,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,15,0,0,0
2022-07-26,tablet,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,1,0,0,0
2022-07-26,mobile,SellerNet,Pro Account,Click-Auto Extend Pro Account Disable Form Accept,1,0,0,0
2022-06-01,desktop,LDP,Engagement,Share LDP,300,0,0,0
2022-06-01,mobile,LDP,Engagement,Share LDP,528,0,0,0
2022-06-01,tablet,LDP,Engagement,Share LDP,10,0,0,0
2022-06-01,desktop,Other Consumer Pages,Conversion,Lead-Phone,27,0,0,0
2022-06-01,desktop,LDP,Conversion,Lead-Phone,28226,0,0,0
2022-06-01,tablet,LDP,Conversion,Lead-Phone,583,0,0,0
2022-06-01,desktop,SRP,Conversion,Lead-Phone,1062,0,0,0
2022-06-01,mobile,SRP,Conversion,Lead-Phone,1220,0,0,0
2022-06-01,mobile,Other Consumer Pages,Conversion,Lead-Phone,24,0,0,0
2022-06-01,mobile,LDP,Conversion,Lead-Phone,25362,0,0,0
2022-06-01,tablet,SRP,Conversion,Lead-Phone,24,0,0,0
2022-06-01,desktop,B2B,Engagement,Scroll-PLP,149,0,0,0
2022-06-01,mobile,B2B,Engagement,Scroll-PLP,79,0,0,0
2022-06-01,tablet,B2B,Engagement,Scroll-PLP,1,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Submit,14311,0,0,0
2022-06-01,desktop,Legacy,Listing Creation,Click-Submit,1058,0,0,0
2022-06-01,mobile,Legacy,Listing Creation,Click-Submit,4,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Submit,84,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Submit,3129,0,0,0
2022-06-01,tablet,SRP,Search,Empty Result,99,0,0,0
2022-06-01,desktop,Other Consumer Pages,Search,Empty Result,2,0,0,0
2022-06-01,desktop,SRP,Search,Empty Result,4783,0,0,0
2022-06-01,mobile,SRP,Search,Empty Result,4553,0,0,0
2022-06-01,mobile,LDP,Conversion,Lead-SMS LDP,850,0,0,0
2022-06-01,desktop,LDP,Conversion,Lead-SMS LDP,4,0,0,0
2022-06-01,tablet,LDP,Conversion,Lead-SMS LDP,4,0,0,0
2022-06-01,desktop,Legacy,Listing Creation,Click-Preview,97,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Preview,399,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Preview,10,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Preview,2137,0,0,0
2022-06-01,desktop,LDP,Engagement,Save-Listings,335,0,0,0
2022-06-01,desktop,Other Consumer Pages,Engagement,Save-Listings,18,0,0,0
2022-06-01,mobile,Other Consumer Pages,Engagement,Save-Listings,30,0,0,0
2022-06-01,tablet,SRP,Engagement,Save-Listings,7,0,0,0
2022-06-01,mobile,SRP,Engagement,Save-Listings,866,0,0,0
2022-06-01,tablet,LDP,Engagement,Save-Listings,9,0,0,0
2022-06-01,mobile,LDP,Engagement,Save-Listings,646,0,0,0
2022-06-01,desktop,SRP,Engagement,Save-Listings,265,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Duration,10022,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Duration,50,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Duration,1315,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Click-Sort LMP,49,0,0,0
2022-06-01,tablet,SellerNet,Listing Management,Filter Listing,3,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Filter Listing,225,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Filter Listing,1990,0,0,0
2022-06-01,desktop,Legacy,Listing Management,Filter Listing,471,0,0,0
2022-06-01,desktop,LDP,Conversion,Lead-Email LDP,222,0,0,0
2022-06-01,mobile,LDP,Conversion,Lead-Email LDP,11,0,0,0
2022-06-01,tablet,LDP,Conversion,Lead-Email LDP,4,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Share-Zalo LMP,48,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Share-Zalo LMP,33,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Check Out,69,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Check Out,10777,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Check Out,2195,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Start Date,542,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Start Date,76,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Start Date,9,0,0,0
2022-06-01,desktop,SellerNet,AdTech,Register Package,2,0,0,0
2022-06-01,desktop,SellerNet,Pro Account,result-field-upi,10,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Click-Edit Listing,1853,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Click-Edit Listing,6868,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Edit Listing,5,0,0,0
2022-06-01,tablet,SellerNet,Listing Management,Click-Edit Listing,45,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Edit Listing,146,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Edit Listing,384,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Click-Export Excel,39,0,0,0
2022-06-01,tablet,SellerNet,Listing Management,Click-Export Excel,1,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Click-Listing Note,6,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Click-Listing Note,4,0,0,0
2022-06-01,desktop,SRP,Listing Creation,Click-Post Listing,600,0,0,0
2022-06-01,mobile,LDP,Listing Creation,Click-Post Listing,72,0,0,0
2022-06-01,tablet,Other Consumer Pages,Listing Creation,Click-Post Listing,14,0,0,0
2022-06-01,tablet,SRP,Listing Creation,Click-Post Listing,2,0,0,0
2022-06-01,tablet,Legacy,Listing Creation,Click-Post Listing,4,0,0,0
2022-06-01,desktop,Legacy,Listing Creation,Click-Post Listing,1214,0,0,0
2022-06-01,desktop,LDP,Listing Creation,Click-Post Listing,495,0,0,0
2022-06-01,tablet,LDP,Listing Creation,Click-Post Listing,1,0,0,0
2022-06-01,mobile,SRP,Listing Creation,Click-Post Listing,134,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Post Listing,421,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Post Listing,6441,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Post Listing,28,0,0,0
2022-06-01,mobile,Other Consumer Pages,Listing Creation,Click-Post Listing,562,0,0,0
2022-06-01,mobile,Legacy,Listing Creation,Click-Post Listing,68,0,0,0
2022-06-01,desktop,Other Consumer Pages,Listing Creation,Click-Post Listing,1276,0,0,0
2022-06-01,mobile,SRP,Engagement,Click-Search Guess,160,0,0,0
2022-06-01,desktop,SRP,Engagement,Click-Search Guess,128,0,0,0
2022-06-01,tablet,SRP,Engagement,Click-Search Guess,6,0,0,0
2022-06-01,mobile,Other Consumer Pages,Conversion,Lead-Company Phone,2,0,0,0
2022-06-01,desktop,Other Consumer Pages,Conversion,Lead-Company Phone,1,0,0,0
2022-06-01,desktop,B2B,Conversion,Lead-Zalo Chat PDP,1,0,0,0
2022-06-01,desktop,SellerNet,Listing Management,Share-Facebook LMP,25,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Share-Facebook LMP,12,0,0,0
2022-06-01,tablet,SellerNet,Listing Renewal,Activate-Auto Renew,4,0,0,0
2022-06-01,mobile,SellerNet,Listing Renewal,Activate-Auto Renew,145,0,0,0
2022-06-01,desktop,SellerNet,Listing Renewal,Activate-Auto Renew,632,0,0,0
2022-06-01,mobile,SellerNet,Listing Management,Click-Clone Listing,155,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Reset Map LCP,2,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Reset Map LCP,167,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Reset Map LCP,44,0,0,0
2022-06-01,tablet,SRP,Search,Click-Search Button,618,0,0,0
2022-06-01,desktop,Other Consumer Pages,Search,Click-Search Button,9582,0,0,0
2022-06-01,tablet,LDP,Search,Click-Search Button,45,0,0,0
2022-06-01,tablet,Other Consumer Pages,Search,Click-Search Button,270,0,0,0
2022-06-01,desktop,SRP,Search,Click-Search Button,27796,0,0,0
2022-06-01,desktop,LDP,Search,Click-Search Button,2082,0,0,0
2022-06-01,mobile,LDP,Search,Click-Search Button,1116,0,0,0
2022-06-01,mobile,SRP,Search,Click-Search Button,16046,0,0,0
2022-06-01,mobile,Other Consumer Pages,Search,Click-Search Button,6375,0,0,0
2022-06-01,desktop,SellerNet,Listing Creation,Click-Vip Type Menu,4702,0,0,0
2022-06-01,mobile,SellerNet,Listing Creation,Click-Vip Type Menu,629,0,0,0
2022-06-01,tablet,SellerNet,Listing Creation,Click-Vip Type Menu,41,0,0,0
2022-06-01,mobile,LDP,Engagement,Navigate-LDP to PDP,1458,0,0,0
2022-06-01,desktop,LDP,Engagement,Navigate-LDP to PDP,513,0,0,0
2022-06-01,tablet,LDP,Engagement,Navigate-LDP to PDP,20,0,0,0
2022-06-01,mobile,B2B,Engagement,Navigate-PDP to SRP,35,0,0,0
